DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60205229;Weikendorf Rathaus;Wien;90001;16.766.435;4.834.465
60205230;Wienerherberg Seegasse;Wien;90001;16.552.564;48.058.736
60205231;Wienerherberg Fabriksgasse;Wien;90001;16.547.731;48.057.565
60205232;Grafenegg Schloss;Wien;90001;15.750.665;48.429.958
60205233;Wiesen-Sigleß Bahnhof;Wien;90001;16.369.631;47.753.491
60205235;Wildungsmauer Bahnhof;Wien;90001;16.802.493;4.810.803
60205236;Wr. Neustadt Günser Str. 44;Wien;90001;16.241.181;47.802.026
60205237;Wilfersdorf/Tulln Kapellenstr.;Wien;90001;16.098.591;4.827.847
60205238;Wilfersdorf/Tulln Ortsmitte;Wien;90001;16.101.888;48.279.666
60205239;Wilfleinsdorf Bahnhof;Wien;90001;16.719.776;48.021.936
60205240;Bruck/Leitha Abzw.Wilfleinsdf.;Wien;90001;16.719.516;48.029.122
60205241;Wilfleinsdorf Hauptstraße;Wien;90001;16.729.874;48.011.487
60205242;Wilfleinsdorf Königshofer Str.;Wien;90001;16.721.474;48.011.799
60205243;Kogl Abzw. Wimmersdorf;Wien;90001;15.990.282;4.823.092
60205244;Wimmersdorf Obere Landstraße;Wien;90001;15.972.782;48.231.057
60205245;Wimmersdorf Starzinger Str.;Wien;90001;15.966.557;48.231.237
60205246;Wimpassing/Leitha Hauptstraße;Wien;90001;16.428.911;47.917.748
60205247;Wimpassing/Leitha Ziegelofeng.;Wien;90001;16.427.689;47.913.281
60205248;Winden am See Bahnhof;Wien;90001;16.758.826;4.794.697
60205249;Winden/See Eisenstädter Str.;Wien;90001;16.751.783;47.951.819
60205250;Weidlingbach Windischhütte;Wien;90001;16.226.134;48.281.543
60205252;Winkl im Felde Ortsmitte;Wien;90001;15.895.671;48.393.591
60205253;Wittau Kirche;Wien;90001;16.597.776;48.181.672
60205254;Wittau Hauptstraße;Wien;90001;16.604.208;48.181.391
60205255;Wittmannsdorf Bahnhof;Wien;90001;16.219.262;47.920.301
60205256;Wr. Neustadt Richtergasse;Wien;90001;16.240.364;47.800.306
60205257;Witzelsdorf Ortsmitte;Wien;90001;1.683.556;48.150.516
60205258;Wolfpassing/Tulln Tullner Str.;Wien;90001;16.179.332;48.312.733
60205259;Wolfpassing/Mistelb Ortsmitte;Wien;90001;16.530.456;48.451.597
60205260;Wolfsgraben Abzw. Heimbautal;Wien;90001;16.126.664;48.171.147
60205261;Wolfsgraben Brentenmaisstraße;Wien;90001;16.122.109;48.165.905
60205262;Wolfsgraben Engelkreuzstraße;Wien;90001;1.610.152;48.163.574
60205263;Wolfsgraben Forsthausstraße;Wien;90001;16.118.759;48.153.896
60205264;Wolfsgraben Gasthaus Oliver;Wien;90001;161.259;48.169.961
60205265;Wolfsgraben Schöny;Wien;90001;16.117.977;48.151.283
60205266;Wr. Neustadt Marktgasse;Wien;90001;16.241.612;47.802.979
60205267;Wolfsgraben Kirche;Wien;90001;16.121.849;48.158.439
60205268;Wolfsgraben Liesinger Straße;Wien;90001;16.128.784;48.167.073
60205269;Wolfsgraben Siedlungsstraße;Wien;90001;16.112.434;48.165.473
60205270;Zistersdorf Neustiftgasse;Wien;90001;16.767.468;48.542.716
60205271;Wolfsthal Bahnhof;Wien;90001;17.006.061;48.135.555
60205272;Wolfsthal Kirche;Wien;90001;17.008.549;4.813.625
60205273;Wolfsthal Am Friedhof;Wien;90001;17.016.804;48.132.755
60205274;Wolkersdorf Bahnhof;Wien;90001;16.512.616;4.837.848
60205275;Wolkersdorf Abzw. Bahnhof;Wien;90001;16.512.517;48.381.499
60205276;Wolkersdorf Alleegasse;Wien;90001;16.507.523;48.383.862
60205278;Wolkersdorf Gymnasium;Wien;90001;1.652.398;48.380.407
60205279;Wolkersdorf Industriegelände;Wien;90001;16.509.849;48.377.901
60205280;Wolkersdorf Johann-Galler-Str.;Wien;90001;16.510.289;48.376.511
60205281;Wolkersdorf Kloster;Wien;90001;16.511.197;48.384.452
60205282;Wolkersdorf Wiener Straße;Wien;90001;16.514.538;48.384.184
60205283;Wolkersdorf Ziegelofengasse;Wien;90001;16.503.318;48.383.492
60205284;Wollmannsberg Ortsmitte;Wien;90001;1.626.601;48.429.917
60205285;Wulkaprodersdorf Ob. Hauptstr.;Wien;90001;16.493.401;47.793.747
60205286;Wulkaprodersdorf Bahnhof;Wien;90001;16.490.895;47.789.383
60205287;Zistersdorf Zentrum;Wien;90001;16.763.417;48.545.445
60205288;Wulkaprodersdorf Haltestelle;Wien;90001;164.965;47.799.075
60205289;Wulkaprodersdorf Unt. Hauptstr;Wien;90001;16.507.019;47.796.547
60205290;Wulkaprodersdorf Rathausgasse;Wien;90001;16.498.997;47.795.376
60205291;Wulkaprodersdorf Wiener Straße;Wien;90001;16.506.543;47.798.774
60205292;Würmla Kirchenplatz;Wien;90001;15.859.649;48.254.862
60205293;Würnitz Hauptstraße;Wien;90001;16.424.114;48.430.501
60205294;Wolkersdorf Kirchengasse;Wien;90001;16.521.033;48.384.112
60205295;Zagersdorf Hauptstraße;Wien;90001;16.515.922;47.764.958
60205296;Zaina Neumühle;Wien;90001;16.084.964;48.369.768
60205297;Zaina Ort;Wien;90001;16.092.932;48.365.728
60205298;Zaußenberg;Wien;90001;15.980.688;48.431.276
60205299;Zeiselmauer Florianiplatz;Wien;90001;16.175.101;48.329.291
60205300;Zeiselmauer Gebirgsweg;Wien;90001;16.184.345;48.325.534
60205301;Zeiselmauer-Königstetten Bf.;Wien;90001;16.175.667;48.326.573
60205302;Zwölfaxing Ortsmitte;Wien;90001;16.462.715;48.110.681
60205303;Zellerndorf Bahnhof;Wien;90001;15.967.788;48.695.878
60205304;Ziersdorf Bahnhof;Wien;90001;15.921.147;48.528.422
60205305;Zillingdorf Bergwerk Hauptpl.;Wien;90001;16.379.665;47.847.375
60205307;Zillingtal Feldgasse;Wien;90001;16.403.848;47.811.082
60205308;Zissersdorf/Stock. Ortsmitte;Wien;90001;16.141.585;48.401.739
60205309;Zissersdorf/K Ahragartensdlg.;Wien;90001;16.162.291;48.392.864
60205311;Wolkersdorf Firma Manner;Wien;90001;16.513.451;48.376.117
60205312;Zurndorf Bahnhof;Wien;90001;17.022.661;47.968.368
60205313;Zurndorf Dt.-Jahrndorfer-Str.;Wien;90001;17.009.277;47.979.145
60205314;Zurndorf Obere Hauptstr.;Wien;90001;17.003.348;47.984.118
60205315;Zurndorf Gemeindeamt;Wien;90001;17.007.219;47.981.027
60205316;Zwentendorf/Donau Sozialzentr.;Wien;90001;15.905.445;4.834.751
60205317;Zurndorf Untere Hauptstraße;Wien;90001;17.011.666;47.974.869
60205318;Zwentendorf/Donau Hauptplatz;Wien;90001;15.910.323;4.834.462
60205319;Zwentendorf/Donau Schule;Wien;90001;15.910.736;48.344.972
60205320;Zwerndorf Ortsmitte;Wien;90001;16.838.983;48.341.676
60205321;Wolkersdorf B.-v.-Suttner-Str.;Wien;90001;16.511.727;48.370.001
60205322;Zillingdorf Volksschule;Wien;90001;1.632.732;47.853.422
60205323;Zöbing Bahnhof;Wien;90001;15.693.703;48.490.893
60205324;Zöfing Ortsmitte;Wien;90001;16.021.803;48.280.933
60205325;Stockerau Belvederegasse;Wien;90001;1.620.947;48.387.907
60205326;Allerheiligenberg Talgasse;Wien;90001;16.192.672;48.239.039
60205328;IZ NÖ-Süd Straße 2/Straße 2a;Wien;90001;16.315.696;4.807.348
60205329;IZ NÖ-Süd Straße 2d;Wien;90001;16.316.792;48.071.799
60205330;IZ NÖ-Süd Straße 1/Mitte;Wien;90001;16.327.087;48.076.511
60205331;Wolkersdorf Kaiser-Josef-Str.;Wien;90001;16.518.644;48.385.305
60205332;Wolkersdorf Klostergasse;Wien;90001;16.515.356;4.838.728
60205333;Wolkersdorf Kelsenstraße;Wien;90001;16.503.462;48.368.598
60205334;St Corona/Schöpfl Coronabachbr;Wien;90001;15.921.363;4.806.546
60205335;Wiener Neudorf Gartengasse;Wien;90001;16.311.429;48.086.125
60205336;Wiener Neudorf Brauhausstr.;Wien;90001;16.309.731;48.085.435
60205337;St. Corona/Schöpfl Seniorenz.;Wien;90001;15.914.679;48.066.085
60205338;Neuwald Abzw. Stenzengraben;Wien;90001;15.902.579;48.057.769
60205339;Zwentendorf/Donau Nelkengasse;Wien;90001;15.899.606;48.345.301
60205340;Ma Enzersdorf Mitteräckerstr.;Wien;90001;16.265.795;480.974
60205341;Mödling Passauer Gasse;Wien;90001;16.297.092;4.809.317
60205342;Zissersdorf/Ko. Quellenstr.;Wien;90001;16.139.752;48.400.904
60205343;Traiskirchen Grüne Gasse;Wien;90001;16.321.706;48.019.689
60205344;Brunn/Geb Wällischhofstraße;Wien;90001;16.280.168;48.103.999
60205346;IZ NÖ-Süd B11/Straße 1;Wien;90001;16.322.991;48.078.054
60205347;Wiener Neudorf Linkegasse;Wien;90001;16.318.795;48.084.451
60205348;Wiener Neudorf Augasse;Wien;90001;16.320.116;48.081.402
60205351;Langenzersdorf Paul-Gusel-Str.;Wien;90001;16.357.477;482.993
60205352;Langenzersdorf Spechtgasse;Wien;90001;16.368.706;48.296.528
60205353;Langenzersdorf Dirnelstraße;Wien;90001;16.377.069;48.292.487
60205354;Langenzersdorf Meisengasse;Wien;90001;16.371.724;48.296.265
60205356;Langenzersdorf Volksschule;Wien;90001;16.360.019;48.306.334
60205357;Langenzersdorf Mittelschule;Wien;90001;16.355.599;48.308.114
60205358;Langenzersdf Sarobagasse;Wien;90001;16.350.066;48.304.589
60205359;Langenzersdorf Barwichgasse;Wien;90001;16.353.111;48.302.008
60205361;Langenzersdorf Chimanistraße;Wien;90001;1.635.983;48.301.685
60205362;Langenzersdf Propst-Peitl-Str.;Wien;90001;16.375.048;48.294.836
60205363;Langenzersdorf Friedhof;Wien;90001;16.367.134;48.303.256
60205364;Gainfarn Großauer Straße;Wien;90001;16.190.597;47.959.634
60205365;Großau Vöslauer Straße;Wien;90001;16.170.493;47.957.041
60205366;Großau St. Veiter Straße;Wien;90001;16.161.608;47.951.849
60205367;Kottingbrunn Wr. Neust. Str.22;Wien;90001;16.224.634;47.948.889
60205368;Kottingbrunn Defreggergasse;Wien;90001;16.221.688;47.942.739
60205370;Wolkersdorf B7/Resselstraße;Wien;90001;16.502.124;48.369.213
60205371;Traiskirchen Georg-Skrianz-Pl.;Wien;90001;16.287.211;48.006.258
60205372;Tribuswinkel Schlehengasse;Wien;90001;16.262.552;48.000.169
60205373;Hirtenberg Fa. Hirtenberger;Wien;90001;16.182.808;47.931.257
60205374;Hirtenberg Bahngasse;Wien;90001;16.176.844;4.793.104
60205375;Hirtenberg St. Veiter Straße;Wien;90001;16.166.262;47.933.616
60205376;St Veit/Tr Hirtenberger Str.;Wien;90001;16.159.901;47.937.131
60205377;St Veit/Tr Hauptstr./Bahngasse;Wien;90001;16.152.643;47.937.648
60205378;St Veit/Tr Johannesgasse;Wien;90001;16.143.301;47.939.099
60205379;St Veit/Tr Buchbachgasse;Wien;90001;16.135.647;47.942.065
60205380;St Veit/Tr Siedlung Morgenrot;Wien;90001;16.131.587;4.794.354
60205381;Hernstein Schloss;Wien;90001;16.099.741;47.897.154
60205382;Pottenstein Friedenssiedlung;Wien;90001;16.102.858;47.955.585
60205383;Pottenstein Schulen;Wien;90001;16.094.513;4.796.029
60205384;Pottenstein Hainfelder Str.102;Wien;90001;16.083.078;47.967.929
60205385;Fahrafeld Feuerwehr;Wien;90001;16.068.695;47.978.399
60205386;Fahrafeld Hainfelder Straße 90;Wien;90001;16.062.201;47.982.699
60205387;Weissenbach/Tr Abzw. Eberbach;Wien;90001;16.026.609;479.909
60205388;Altenmarkt/Tr Abzw. Hafnerberg;Wien;90001;16.005.346;4.801.475
60205389;Traiskirchen Kugelzipfgasse;Wien;90001;16.315.939;4.802.035
60205390;Furth/Triesting Schromenau;Wien;90001;1.599.074;47.967.153
60205391;Furth/Triesting Lerchenfeld;Wien;90001;1.600.743;47.972.386
60205392;Thenneberg Bahnhofstraße;Wien;90001;15.979.906;48.016.901
60205393;Thenneberg Friedhof;Wien;90001;15.970.564;48.017.718
60205394;Weissenbach/Tr Neuhauser Str.;Wien;90001;16.049.813;47.984.466
60205395;Weissenbach/Tr Prymhäuser;Wien;90001;16.027.625;47.972.235
60205396;Weissenbach/Tr Kühbergweg;Wien;90001;1.604.383;47.983.438
60205398;St Veit/Tr Schönergasse;Wien;90001;16.147.729;47.938.509
60205399;Brunn/Geb. Glasfabrik;Wien;90001;16.288.172;48.113.914
60205401;Wilfleinsdorf Grabenweg;Wien;90001;16.719.848;48.019.683
60205402;Wilfleinsdorf V.-Karpf-Gasse;Wien;90001;1.672.019;48.015.994
60205403;Sommerein Heideweg;Wien;90001;16.665.042;47.992.709
60205404;Brunn/Geb L.-v.-Beethoven-Str.;Wien;90001;16.261.267;48.105.331
60205405;Hennersdorf P.-Rosegger-Gasse;Wien;90001;1.636.867;48.110.111
60205406;Pillichsdorf Am Damm;Wien;90001;16.533.852;48.364.259
60205407;Hennersdorf Zehentnergasse;Wien;90001;16.368.149;48.110.399
60205408;Vösendorf Dr.-Adolf-Schärf-Hof;Wien;90001;16.344.685;48.119.018
60205409;Zwölfaxing Brunnengasse;Wien;90001;1.646.055;4.810.695
60205410;Zwölfaxing Stöcklstraße;Wien;90001;16.460.541;481.129
60205411;Tribuswinkel Tattendorfer Sdlg;Wien;90001;16.275.649;47.990.972
60205412;Tribuswinkel Volksschule;Wien;90001;16.267.475;48.002.057
60205413;Traiskirchen Stadtrandsiedlung;Wien;90001;16.325.811;48.018.523
60205414;Kottingbrunn Friedhof;Wien;90001;16.222.667;47.946.025
60205415;Kottingbrunn Waldgasse;Wien;90001;16.221.912;47.954.466
60205416;Leopoldsdorf Süd;Wien;90001;16.394.371;48.098.138
60205417;Kottingbrunn Wagramer Hptstr.;Wien;90001;16.219.109;47.935.193
60205418;Tribuswinkel M.-Hirschhofer-G.;Wien;90001;16.286.267;47.987.761
60205419;Oeynhausen Haberlgasse;Wien;90001;16.293.921;47.984.773
60205420;Oberwaltersdorf Abzw. Tattendf;Wien;90001;16.323.314;47.974.508
60205421;Pillichsdorf Hauptstraße;Wien;90001;1.654.447;4.836.343
60205422;Oberwaltersdorf Hauptstraße;Wien;90001;16.322.631;47.975.513
60205423;Tattendorf Grenzgasse;Wien;90001;16.296.445;47.952.884
60205424;Müllendorf Fabrikstraße;Wien;90001;16.456.543;47.837.343
60205425;Gänserndorf Schönkirchner Str.;Wien;90001;16.716.057;48.341.414
60205426;Obersdorf Antoniusgasse;Wien;90001;16.521.967;48.372.089
60205427;Obersdorf Kirche;Wien;90001;16.523.198;48.370.454
60205428;Wolkersdorf Volksschule;Wien;90001;165.208;48.378.426
60205429;Pillichsdorf Mittelstraße 16;Wien;90001;16.541.155;48.363.102
60205430;Pillichsdorf Wolkersdorfer Str;Wien;90001;16.528.489;48.366.492
60205431;Steinbrunn Obere Hauptstraße;Wien;90001;16.410.271;47.840.026
60205432;Weigelsdorf B60/Boschansiedl.;Wien;90001;16.400.695;47.940.537
60205434;Spannberg Hauptplatz;Wien;90001;16.739.584;48.464.614
60205435;Velm-Götzendorf Hauptstraße 66;Wien;90001;16.779.299;48.469.111
60205436;Velm-Götzendorf Brückenwaage;Wien;90001;16.796.151;48.469.337
60205437;Velm-Götzendorf Vorstadt;Wien;90001;16.798.631;4.846.833
60205438;Matzen Spannberger Straße;Wien;90001;16.694.174;48.407.983
60205439;Klein-Harras Kriegerdenkmal;Wien;90001;16.629.307;48.460.271
60205441;Neufeld/Leitha Strandbad;Wien;90001;16.386.735;47.865.145
60205442;Münchendorf Trumauer Straße;Wien;90001;16.371.625;48.021.371
60205443;Trumau Heidegasse;Wien;90001;1.635.241;47.992.066
60205444;Trumau Scheibenackerstraße;Wien;90001;16.348.961;4.800.071
60205445;Mörbisch am See Ruster Straße;Wien;90001;16.669.704;47.756.504
60205446;Mörbisch am See Hauptstraße;Wien;90001;16.667;47.752.705
60205447;Oggau Sebastianstraße;Wien;90001;16.666.596;47.834.587
60205448;Rust am See Heidegasse;Wien;90001;16.671.456;47.804.452
60205449;Rust am See Mörbischer Str.;Wien;90001;16.673.621;47.796.915
60205450;Oslip Bahnstraße;Wien;90001;16.622.606;47.826.603
60205451;Trausdorf/Wulka Gutshof;Wien;90001;16.542.422;4.781.992
60205452;Trausdorf/Wulka Mühlweg;Wien;90001;16.549.689;47.814.382
60205453;St. Margarethen Hauptstraße;Wien;90001;16.605.834;47.808.663
60205454;St. Margarethen Schmiedgasse;Wien;90001;16.610.425;47.804.126
60205456;St. Margarethen Abzw. Berg;Wien;90001;16.641.623;47.801.308
60205457;Trausdorf/Wulka Bachgasse;Wien;90001;16.561.071;47.818.237
60205460;Pottendorf Neustiftgasse;Wien;90001;16.397.883;47.913.588
60205461;Hautzendorf Kaisereiche;Wien;90001;16.491.658;48.445.889
60205463;Neubau bei Ladendorf;Wien;90001;16.515.805;48.497.626
60205464;Oberkreuzstetten Kühlhaus;Wien;90001;16.455.789;48.484.457
60205465;Niederkreuzstetten Hauptstraße;Wien;90001;1.646.929;48.480.872
60205466;Spannberg Sportplatz;Wien;90001;16.729.631;48.460.128
60205467;Schleinbach Bahnstraße;Wien;90001;16.488.658;48.419.675
60205468;Niederkreuzstetten Volksschule;Wien;90001;16.467.727;484.822
60205469;Schleinbach Kirche;Wien;90001;16.471.096;48.417.875
60205470;Riedenthal Trafo;Wien;90001;16.510.873;484.119
60205471;Traunfeld Kindergarten;Wien;90001;16.517.772;4.844.251
60205472;Unterolberndorf Berggasse;Wien;90001;1.646.629;48.442.027
60205473;Unterolberndorf Kunsthaus;Wien;90001;16.473.979;48.436.068
60205474;Unterolberndorf Kloster;Wien;90001;16.469.757;48.440.049
60205475;Wolfpassing/Mistelb Lagerhaus;Wien;90001;16.526.962;48.456
60205476;Wolfpassing/Mistelbach VS;Wien;90001;16.526.935;48.445.823
60205477;Ulrichskirchen Schleinb Str 39;Wien;90001;16.490.922;48.405.108
60205478;Wolkersdorf Ulrichskirchner S.;Wien;90001;16.510.361;48.388.652
60205480;Baden Weilburgplatz;Wien;90001;16.211.321;4.800.499
60205481;Baden Jägerhausgasse;Wien;90001;16.214.205;48.003.097
60205482;Baden Albrechtsgasse;Wien;90001;16.215.768;48.001.408
60205483;Baden Friedrichstraße;Wien;90001;16.217.169;48.002.321
60205484;Baden Schimmergasse;Wien;90001;16.223.942;48.000.861
60205485;Baden Pötschnergasse;Wien;90001;16.227.491;48.000.181
60205486;Baden Roseggerstraße;Wien;90001;16.235.935;47.998.955
60205487;Baden Gallstraße;Wien;90001;16.232.108;47.999.292
60205488;Baden Gartengasse;Wien;90001;16.236.869;48.002.417
60205489;Rust am See Eisenstädter Str.;Wien;90001;16.667.881;47.799.733
60205490;Baden Kurpark;Wien;90001;16.233.572;48.009.906
60205491;Baden Pfarrplatz;Wien;90001;16.236.222;48.010.116
60205492;Edelstal Siedlung;Wien;90001;16.985.274;48.101.821
60205493;Schwechat Rotes Kreuz;Wien;90001;16.485.145;48.139.895
60205494;Schwechat Am Concorde-B-Park;Wien;90001;16.492.646;48.137.725
60205495;Baden Rohrgasse;Wien;90001;16.241.397;47.997.783
60205496;Baden Rohrfeldgasse;Wien;90001;16.245.565;47.997.765
60205497;Baden Franz-Gehrer-Straße;Wien;90001;16.248.403;47.998.823
60205498;Baden Braitnerstraße;Wien;90001;16.245.196;48.000.356
60205499;Baden Dammgasse;Wien;90001;16.242.528;4.800.166
60205500;Baden Fabriksgasse;Wien;90001;16.244.747;48.006.174
60205501;Unterolberndorf Volksschule;Wien;90001;16.474.473;48.434.125
60205502;Baden Germergasse;Wien;90001;16.249.194;48.014.077
60205503;Baden Flamminggasse;Wien;90001;16.243.274;48.012.166
60205504;Baden Adolfine-Malcher-Gasse;Wien;90001;16.240.597;48.010.747
60205505;Baden Mozartstraße;Wien;90001;16.225.784;48.009.575
60205506;Baden Bergsteiggasse;Wien;90001;16.219.981;48.009.606
60205507;Klosterneuburg Happyland;Wien;90001;1.633.086;48.310.528
60205513;Klosterneuburg Tauchnergasse;Wien;90001;16.327.689;48.302.378
60205515;Klosterneuburg Kollersteig;Wien;90001;16.331.525;48.292.858
60205516;Klosterneuburg Grabmandlgasse;Wien;90001;16.332.531;48.290.987
60205517;Klosterneuburg Wolfsgraben;Wien;90001;16.329.944;48.290.115
60205518;Klosterneuburg Sachsengasse;Wien;90001;16.330.078;48.292.876
60205519;Klosterneuburg Berchtesgdhofg.;Wien;90001;16.328.839;48.297.932
60205520;Klosterneuburg Ottogasse;Wien;90001;16.327.042;48.300.699
60205521;Klosterneuburg Göppingerplatz;Wien;90001;16.324.365;48.302.492
60205522;Klosterneuburg Hermannschule;Wien;90001;16.323.044;48.303.412
60205523;Klosterneuburg Krankenhaus;Wien;90001;16.324.563;48.307.594
60205525;Klosterneuburg Kard.-Piffl-Pl.;Wien;90001;16.321.634;48.304.212
60205526;Klosterneuburg Wisentgasse;Wien;90001;16.319.334;48.302.468
60205527;Klosterneuburg Martinsfriedhof;Wien;90001;16.309.426;4.831.937
60205528;Klosterneuburg R.-Donner-Gasse;Wien;90001;1.632.282;48.302.551
60205529;Klosterneuburg Jahngasse;Wien;90001;16.324.122;48.300.896
60205530;Klosterneuburg Sudetendt Platz;Wien;90001;16.324.015;48.299.665
60205531;Klosterneuburg Nikolaihofgasse;Wien;90001;16.326.063;48.298.601
60205532;Zurndorf Mühlgasse;Wien;90001;1.701.207;47.980.191
60205533;Zurndorf Neue Mittelschule;Wien;90001;17.009.277;47.984.292
60205534;Steinabrückl Badener Straße;Wien;90001;16.221.445;47.876.401
60205535;Hölles Wiesenweg;Wien;90001;16.201.844;47.898.997
60205536;Spannberg Neugasse;Wien;90001;16.746.133;48.464.238
60205538;Furth/Triesting Maierhof;Wien;90001;15.998.142;47.970.299
60205539;Grub Ameisbühel;Wien;90001;1.610.293;48.090.986
60205540;Sdlg Ma Theresia Wr. Neust. S.;Wien;90001;16.249.257;47.873.154
60205542;Sollenau Feldgasse;Wien;90001;16.253.605;47.893.655
60205543;Schönau/Triesting Ortsmitte;Wien;90001;1.625.444;47.934.398
60205544;Sollenau Großmittelstraße;Wien;90001;16.251.961;4.788.792
60205545;Günselsdorf Hans-Czettel-Str.;Wien;90001;16.253.704;47.943.155
60205546;Heiligenkreuz Volksschule;Wien;90001;16.130.643;48.056.953
60205547;Langenzersdorf Uferstraße;Wien;90001;16.347.182;48.304.302
60205548;Langenzersdorf An d Mühlen Süd;Wien;90001;16.345.538;48.307.863
60205549;Langenzersdorf A d Mühlen Nord;Wien;90001;16.346.257;48.313.808
60205550;Langenzersdorf Fichtengasse;Wien;90001;16.351.647;48.315.319
60205551;Mannersdorf Volksschule;Wien;90001;16.600.103;47.972.217
60205552;Korneuburg Laaer Straße/EKZ;Wien;90001;16.339.654;4.834.982
60205553;Klosterneuburg Strandbad;Wien;90001;16.336.349;48.306.387
60205554;Leopoldsdorf/M Bahnstr./Trafik;Wien;90001;16.696.663;48.229.956
60205555;Unterparschenbrunn Ort;Wien;90001;16.107.197;4.845.653
60205556;Oberolberndorf Am Anger;Wien;90001;16.163.297;48.410.857
60205557;Grub an der March Ortsmitte;Wien;90001;16.840.276;4.841.803
