STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
        430;20150328;    9;   0.7;   6;   0;   0;eor
        430;20150329;    9;   4.1;   6;   0;   0;eor
        430;20150330;    9;   3.2;   8;   0;   0;eor
        430;20150331;    9;   2.9;   8;   0;   0;eor
        430;20150401;    9;   2.2;   8;   0;   0;eor
        430;20150402;    9;   3.4;   8;   0;   0;eor
        430;20150403;    9;   0.0;   6;   0;   0;eor
        430;20150404;    9;   0.4;   8;   0;   0;eor
        430;20150405;    9;   0.4;   6;   0;   0;eor
        430;20150406;    9;   0.0;   6;   0;   0;eor
        430;20150407;    9;   0.0;   6;   0;   0;eor
        430;20150408;    9;   0.0;   6;   0;   0;eor
        430;20150409;    9;   0.0;   0;   0;   0;eor
        430;20150410;    9;   0.0;   0;   0;   0;eor
        430;20150411;    9;   2.3;   6;   0;   0;eor
        430;20150412;    9;   0.0;   6;   0;   0;eor
        430;20150413;    9;   0.0;   6;   0;   0;eor
        430;20150414;    9;   0.0;   6;   0;   0;eor
        430;20150415;    9;   0.0;   6;   0;   0;eor
        430;20150416;    9;   0.0;   0;   0;   0;eor
        430;20150417;    9;   0.0;   6;   0;   0;eor
        430;20150418;    9;   0.0;   0;   0;   0;eor
        430;20150419;    9;   0.0;   0;   0;   0;eor
        430;20150420;    9;   0.0;   0;   0;   0;eor
        430;20150421;    9;   0.0;   0;   0;   0;eor
        430;20150422;    9;   0.0;   0;   0;   0;eor
        430;20150423;    9;   0.0;   0;   0;   0;eor
        430;20150424;    9;   0.0;   0;   0;   0;eor
        430;20150425;    9;   0.5;   6;   0;   0;eor
        430;20150426;    9;   5.5;   6;   0;   0;eor
        430;20150427;    9;   3.2;   6;   0;   0;eor
        430;20150428;    9;   1.3;   6;   0;   0;eor
        430;20150429;    9;   0.0;   0;   0;   0;eor
        430;20150430;    9;   4.9;   6;   0;   0;eor
        430;20150501;    9;   0.0;   6;   0;   0;eor
        430;20150502;    9;   0.0;   0;   0;   0;eor
        430;20150503;    9;   4.2;   6;   0;   0;eor
        430;20150504;    9;   0.2;   6;   0;   0;eor
        430;20150505;    9;   0.1;   6;   0;   0;eor
        430;20150506;    9;   0.0;   0;   0;   0;eor
        430;20150507;    9;   0.0;   6;   0;   0;eor
        430;20150508;    9;   0.1;   6;   0;   0;eor
        430;20150509;    9;   0.3;   6;   0;   0;eor
        430;20150510;    9;   0.0;   6;   0;   0;eor
        430;20150511;    9;   0.0;   0;   0;   0;eor
        430;20150512;    9;   9.7;   6;   0;   0;eor
        430;20150513;    9;   0.0;   0;   0;   0;eor
        430;20150514;    9;   0.0;   6;   0;   0;eor
        430;20150515;    9;   0.0;   0;   0;   0;eor
        430;20150516;    9;   0.9;   6;   0;   0;eor
        430;20150517;    9;   0.0;   6;   0;   0;eor
        430;20150518;    9;   0.0;   0;   0;   0;eor
        430;20150519;    9;   0.0;   0;   0;   0;eor
        430;20150520;    9;   0.0;   0;   0;   0;eor
        430;20150521;    9;   0.0;   0;   0;   0;eor
        430;20150522;    9;   0.0;   0;   0;   0;eor
        430;20150523;    9;   0.0;   6;   0;   0;eor
        430;20150524;    9;   0.0;   6;   0;   0;eor
        430;20150525;    9;   0.0;   6;   0;   0;eor
        430;20150526;    9;   0.0;   6;   0;   0;eor
        430;20150527;    9;   0.0;   6;   0;   0;eor
        430;20150528;    9;   0.6;   6;   0;   0;eor
        430;20150529;    9;   1.7;   6;   0;   0;eor
        430;20150530;    9;   1.1;   6;   0;   0;eor
        430;20150531;    9;   0.0;   6;   0;   0;eor
        430;20150601;    9;   3.0;   6;   0;   0;eor
        430;20150602;    9;   0.0;   0;   0;   0;eor
        430;20150603;    9;   0.0;   0;   0;   0;eor
        430;20150604;    9;   0.0;   0;   0;   0;eor
        430;20150605;    9;   0.0;   0;   0;   0;eor
        430;20150606;    9;   0.0;   0;   0;   0;eor
        430;20150607;    9;   0.0;   0;   0;   0;eor
        430;20150608;    9;   0.0;   0;   0;   0;eor
        430;20150609;    9;   0.0;   0;   0;   0;eor
        430;20150610;    9;   0.0;   0;   0;   0;eor
        430;20150611;    9;   0.0;   6;   0;   0;eor
        430;20150612;    9;   0.0;   0;   0;   0;eor
        430;20150613;    9;  12.9;   6;   0;   0;eor
        430;20150614;    9;   0.0;   0;   0;   0;eor
        430;20150615;    9;   0.0;   0;   0;   0;eor
        430;20150616;    9;   0.0;   6;   0;   0;eor
        430;20150617;    9;   2.0;   6;   0;   0;eor
        430;20150618;    9;   0.0;   6;   0;   0;eor
        430;20150619;    9;   0.4;   6;   0;   0;eor
        430;20150620;    9;   2.0;   6;   0;   0;eor
        430;20150621;    9;   3.1;   6;   0;   0;eor
        430;20150622;    9;   1.6;   6;   0;   0;eor
        430;20150623;    9;   7.6;   6;   0;   0;eor
        430;20150624;    9;   0.0;   6;   0;   0;eor
        430;20150625;    9;   0.0;   6;   0;   0;eor
        430;20150626;    9;   0.3;   6;   0;   0;eor
        430;20150627;    9;   6.0;   6;   0;   0;eor
        430;20150628;    9;   0.2;   6;   0;   0;eor
        430;20150629;    9;   0.0;   0;   0;   0;eor
        430;20150630;    9;   0.0;   0;   0;   0;eor
        430;20150701;    9;   0.0;   0;   0;   0;eor
        430;20150702;    9;   0.0;   0;   0;   0;eor
        430;20150703;    9;   0.0;   0;   0;   0;eor
        430;20150704;    9;   1.4;   6;   0;   0;eor
        430;20150705;    9;   5.9;   6;   0;   0;eor
        430;20150706;    9;   0.0;   0;   0;   0;eor
        430;20150707;    9;   3.5;   6;   0;   0;eor
        430;20150708;    9;   3.0;   6;   0;   0;eor
        430;20150709;    9;   0.0;   6;   0;   0;eor
        430;20150710;    9;   0.0;   0;   0;   0;eor
        430;20150711;    9;   0.0;   6;   0;   0;eor
        430;20150712;    9;   2.3;   6;   0;   0;eor
        430;20150713;    9;   5.0;   6;   0;   0;eor
        430;20150714;    9;   4.6;   6;   0;   0;eor
        430;20150715;    9;   0.0;   0;   0;   0;eor
        430;20150716;    9;   0.0;   6;   0;   0;eor
        430;20150717;    9;   1.3;   6;   0;   0;eor
        430;20150718;    9;   0.0;   6;   0;   0;eor
        430;20150719;    9;  18.5;   6;   0;   0;eor
        430;20150720;    9;   0.1;   6;   0;   0;eor
        430;20150721;    9;   1.0;   6;   0;   0;eor
        430;20150722;    9;   8.8;   6;   0;   0;eor
        430;20150723;    9;   0.0;   6;   0;   0;eor
        430;20150724;    9;   0.8;   6;   0;   0;eor
        430;20150725;    9;   0.7;   6;   0;   0;eor
        430;20150726;    9;   0.0;   6;   0;   0;eor
        430;20150727;    9;   1.7;   6;   0;   0;eor
        430;20150728;    9;   0.1;   6;   0;   0;eor
        430;20150729;    9;   0.0;   6;   0;   0;eor
        430;20150730;    9;   0.0;   6;   0;   0;eor
        430;20150731;    9;   0.0;   0;   0;   0;eor
        430;20150801;    9;   0.0;   0;   0;   0;eor
        430;20150802;    9;   0.0;   0;   0;   0;eor
        430;20150803;    9;   0.0;   0;   0;   0;eor
        430;20150804;    9;   0.6;   6;   0;   0;eor
        430;20150805;    9;   0.0;   0;   0;   0;eor
        430;20150806;    9;   0.0;   0;   0;   0;eor
        430;20150807;    9;   0.0;   6;   0;   0;eor
        430;20150808;    9;   0.0;   6;   0;   0;eor
        430;20150809;    9;   0.0;   0;   0;   0;eor
        430;20150810;    9;   0.0;   0;   0;   0;eor
        430;20150811;    9;   0.0;   6;   0;   0;eor
        430;20150812;    9;   0.0;   0;   0;   0;eor
        430;20150813;    9;   0.0;   0;   0;   0;eor
        430;20150814;    9;   0.0;   6;   0;   0;eor
        430;20150815;    9;   0.1;   6;   0;   0;eor
        430;20150816;    9;   5.8;   6;   0;   0;eor
        430;20150817;    9;   0.2;   6;   0;   0;eor
        430;20150818;    9;   0.0;   0;   0;   0;eor
        430;20150819;    9;   0.0;   6;   0;   0;eor
        430;20150820;    9;   0.0;   0;   0;   0;eor
        430;20150821;    9;   0.0;   0;   0;   0;eor
        430;20150822;    9;   0.0;   0;   0;   0;eor
        430;20150823;    9;   0.7;   6;   0;   0;eor
        430;20150824;    9;   7.5;   6;   0;   0;eor
        430;20150825;    9;   0.0;   6;   0;   0;eor
        430;20150826;    9;   0.0;   0;   0;   0;eor
        430;20150827;    9;  14.7;   6;   0;   0;eor
        430;20150828;    9;   0.0;   6;   0;   0;eor
        430;20150829;    9;   0.0;   0;   0;   0;eor
        430;20150830;    9;   0.0;   0;   0;   0;eor
        430;20150831;    9;   0.0;   0;   0;   0;eor
        430;20150901;    9;   3.9;   6;   0;   0;eor
        430;20150902;    9;   0.0;   0;   0;   0;eor
        430;20150903;    9;   0.5;   6;   0;   0;eor
        430;20150904;    9;   0.1;   6;   0;   0;eor
        430;20150905;    9;   0.9;   6;   0;   0;eor
        430;20150906;    9;   3.5;   6;   0;   0;eor
        430;20150907;    9;   0.0;   6;   0;   0;eor
        430;20150908;    9;   0.0;   0;   0;   0;eor
        430;20150909;    9;   0.0;   6;   0;   0;eor
        430;20150910;    9;   3.5;   6;   0;   0;eor
        430;20150911;    9;   0.5;   6;   0;   0;eor
        430;20150912;    9;   0.1;   6;   0;   0;eor
        430;20150913;    9;   0.0;   6;   0;   0;eor
        430;20150914;    9;   3.9;   6;   0;   0;eor
        430;20150915;    9;   0.6;   6;   0;   0;eor
        430;20150916;    9;   2.1;   6;   0;   0;eor
        430;20150917;    9;   3.2;   6;   0;   0;eor
        430;20150918;    9;   0.0;   0;   0;   0;eor
        430;20150919;    9;   0.1;   6;   0;   0;eor
        430;20150920;    9;   0.6;   6;   0;   0;eor
        430;20150921;    9;   0.0;   0;   0;   0;eor
        430;20150922;    9;   0.9;   6;   0;   0;eor
        430;20150923;    9;   0.0;   0;   0;   0;eor
        430;20150924;    9;   0.0;   0;   0;   0;eor
        430;20150925;    9;   0.0;   0;   0;   0;eor
        430;20150926;    9;   0.0;   0;   0;   0;eor
        430;20150927;    9;   0.0;   0;   0;   0;eor
        430;20150928;    9;   0.0;   0;   0;   0;eor
        430;20150929;    9;   0.0;   0;   0;   0;eor
        430;20150930;    9;   0.0;   0;   0;   0;eor
        430;20151001;    9;   0.0;   0;   0;   0;eor
        430;20151002;    9;   0.0;   0;   0;   0;eor
        430;20151003;    9;   0.0;   0;   0;   0;eor
        430;20151004;    9;   0.0;   0;   0;   0;eor
        430;20151005;    9;   0.0;   0;   0;   0;eor
        430;20151006;    9;   0.0;   6;   0;   0;eor
        430;20151007;    9;  15.6;   6;   0;   0;eor
        430;20151008;    9;   7.1;   6;   0;   0;eor
        430;20151009;    9;   0.0;   6;   0;   0;eor
        430;20151010;    9;   0.0;   0;   0;   0;eor
        430;20151011;    9;   0.0;   0;   0;   0;eor
        430;20151012;    9;   0.0;   0;   0;   0;eor
        430;20151013;    9;   0.1;   6;   0;   0;eor
        430;20151014;    9;   8.9;   6;   0;   0;eor
        430;20151015;    9;  13.3;   6;   0;   0;eor
        430;20151016;    9;  11.3;   6;   0;   0;eor
        430;20151017;    9;   0.0;   0;   0;   0;eor
        430;20151018;    9;   3.5;   6;   0;   0;eor
        430;20151019;    9;   2.3;   6;   0;   0;eor
        430;20151020;    9;   1.6;   6;   0;   0;eor
        430;20151021;    9;   0.0;   6;   0;   0;eor
        430;20151022;    9;   0.3;   6;   0;   0;eor
        430;20151023;    9;   0.0;   0;   0;   0;eor
        430;20151024;    9;   0.0;   6;   0;   0;eor
        430;20151025;    9;   0.0;   6;   0;   0;eor
        430;20151026;    9;   0.0;   0;   0;   0;eor
        430;20151027;    9;   0.0;   0;   0;   0;eor
        430;20151028;    9;   0.0;   0;   0;   0;eor
        430;20151029;    9;   0.0;   0;   0;   0;eor
        430;20151030;    9;   0.0;   0;   0;   0;eor
        430;20151031;    9;   0.0;   0;   0;   0;eor
        430;20151101;    9;   0.0;   0;   0;   0;eor
        430;20151102;    9;   0.0;   0;   0;   0;eor
        430;20151103;    9;   0.0;   0;   0;   0;eor
        430;20151104;    9;   0.0;   6;   0;   0;eor
        430;20151105;    9;   0.1;   6;   0;   0;eor
        430;20151106;    9;   3.4;   6;   0;   0;eor
        430;20151107;    9;   0.3;   6;   0;   0;eor
        430;20151108;    9;   1.0;   6;   0;   0;eor
        430;20151109;    9;   1.4;   6;   0;   0;eor
        430;20151110;    9;   0.5;   6;   0;   0;eor
        430;20151111;    9;   0.1;   6;   0;   0;eor
        430;20151112;    9;   0.0;   0;   0;   0;eor
        430;20151113;    9;   1.2;   6;   0;   0;eor
        430;20151114;    9;   2.8;   6;   0;   0;eor
        430;20151115;    9;  22.9;   6;   0;   0;eor
        430;20151116;    9;   1.7;   6;   0;   0;eor
        430;20151117;    9;   2.7;   6;   0;   0;eor
        430;20151118;    9;   1.0;   6;   0;   0;eor
        430;20151119;    9;   0.1;   6;   0;   0;eor
        430;20151120;    9;   6.0;   6;   0;   0;eor
        430;20151121;    9;   1.6;   6;   0;   0;eor
        430;20151122;    9;   1.7;   7;   0;   0;eor
        430;20151123;    9;   0.1;   7;   2;   2;eor
        430;20151124;    9;   0.0;   7;   0;   0;eor
        430;20151125;    9;   0.0;   8;   0;   0;eor
        430;20151126;    9;   0.0;   6;   0;   0;eor
        430;20151127;    9;   0.0;   0;   0;   0;eor
        430;20151128;    9;   4.5;   8;   0;   0;eor
        430;20151129;    9;   5.0;   6;   0;   0;eor
        430;20151130;    9;  12.8;   8;   0;   0;eor
        430;20151201;    9;   2.7;   6;   0;   0;eor
        430;20151202;    9;   0.0;   6;   0;   0;eor
        430;20151203;    9;   0.0;   0;   0;   0;eor
        430;20151204;    9;   0.6;   6;   0;   0;eor
        430;20151205;    9;   0.0;   0;   0;   0;eor
        430;20151206;    9;   0.0;   6;   0;   0;eor
        430;20151207;    9;   0.0;   6;   0;   0;eor
        430;20151208;    9;   0.1;   6;   0;   0;eor
        430;20151209;    9;   1.1;   6;   0;   0;eor
        430;20151210;    9;   0.0;   0;   0;   0;eor
        430;20151211;    9;   5.7;   6;   0;   0;eor
        430;20151212;    9;   8.9;   6;   0;   0;eor
        430;20151213;    9;   0.0;   6;   0;   0;eor
        430;20151214;    9;   0.0;   0;   0;   0;eor
        430;20151215;    9;   0.0;   6;   0;   0;eor
        430;20151216;    9;   1.1;   6;   0;   0;eor
        430;20151217;    9;   1.3;   6;   0;   0;eor
        430;20151218;    9;   1.3;   6;   0;   0;eor
        430;20151219;    9;   0.0;   0;   0;   0;eor
        430;20151220;    9;   0.8;   6;   0;   0;eor
        430;20151221;    9;   3.1;   6;   0;   0;eor
        430;20151222;    9;   0.0;   6;   0;   0;eor
        430;20151223;    9;   0.0;   0;   0;   0;eor
        430;20151224;    9;   0.4;   6;   0;   0;eor
        430;20151225;    9;   0.0;   6;   0;   0;eor
        430;20151226;    9;   0.0;   0;   0;   0;eor
        430;20151227;    9;   0.0;   6;   0;   0;eor
        430;20151228;    9;   0.0;   0;   0;   0;eor
        430;20151229;    9;   0.0;   0;   0;   0;eor
        430;20151230;    9;   0.0;   0;   0;   0;eor
        430;20151231;    9;   1.1;   6;   0;   0;eor
        430;20160101;    9;   0.0;   6;   0;   0;eor
        430;20160102;    9;   0.0;   0;   0;   0;eor
        430;20160103;    9;   0.0;   7;   0;   0;eor
        430;20160104;    9;   0.0;   7;   0;   0;eor
        430;20160105;    9;   3.4;   7;   1;   1;eor
        430;20160106;    9;   1.1;   7;   5;   5;eor
        430;20160107;    9;   3.3;   8;   7;   2;eor
        430;20160108;    9;   0.0;   6;   9;   3;eor
        430;20160109;    9;   0.0;   0;   0;   0;eor
        430;20160110;    9;   4.7;   6;   0;   0;eor
        430;20160111;    9;   4.9;   6;   0;   0;eor
        430;20160112;    9;   5.0;   6;   0;   0;eor
        430;20160113;    9;   2.8;   8;   0;   0;eor
        430;20160114;    9;   0.6;   8;   0;   0;eor
        430;20160115;    9;   0.2;   7;   1;   1;eor
        430;20160116;    9;   1.9;   7;   0;   0;eor
        430;20160117;    9;   0.2;   7;   3;   3;eor
        430;20160118;    9;   0.0;   0;   2;   0;eor
        430;20160119;    9;   0.2;   7;   2;   0;eor
        430;20160120;    9;   0.0;   7;   2;   0;eor
        430;20160121;    9;   0.0;   7;   2;   0;eor
        430;20160122;    9;   0.0;   0;   2;   0;eor
        430;20160123;    9;   3.0;   8;   2;   0;eor
        430;20160124;    9;   2.4;   6;   1;   0;eor
        430;20160125;    9;   0.1;   6;   0;   0;eor
        430;20160126;    9;   0.7;   6;   0;   0;eor
        430;20160127;    9;   0.1;   6;   0;   0;eor
        430;20160128;    9;   1.0;   6;   0;   0;eor
        430;20160129;    9;   0.0;   6;   0;   0;eor
        430;20160130;    9;   4.8;   6;   0;   0;eor
        430;20160131;    9;   0.0;   6;   0;   0;eor
        430;20160201;    9;   4.3;   6;   0;   0;eor
        430;20160202;    9;   0.7;   6;   0;   0;eor
        430;20160203;    9;   0.0;   6;   0;   0;eor
        430;20160204;    9;   1.8;   6;   0;   0;eor
        430;20160205;    9;   0.6;   6;   0;   0;eor
        430;20160206;    9;   0.0;   0;   0;   0;eor
        430;20160207;    9;   0.5;   6;   0;   0;eor
        430;20160208;    9;   1.1;   6;   0;   0;eor
        430;20160209;    9;   2.6;   6;   0;   0;eor
        430;20160210;    9;   0.3;   6;   0;   0;eor
        430;20160211;    9;   1.0;   6;   0;   0;eor
        430;20160212;    9;   0.0;   0;   0;   0;eor
        430;20160213;    9;   0.0;   8;   0;   0;eor
        430;20160214;    9;   0.1;   8;   0;   0;eor
        430;20160215;    9;   0.0;   8;   0;   0;eor
        430;20160216;    9;   0.0;   0;   0;   0;eor
        430;20160217;    9;   1.0;   7;   0;   0;eor
        430;20160218;    9;   0.0;   0;   0;   0;eor
        430;20160219;    9;   0.0;   0;   0;   0;eor
        430;20160220;    9;   5.7;   8;   0;   0;eor
        430;20160221;    9;   9.7;   6;   0;   0;eor
        430;20160222;    9;   6.1;   6;   0;   0;eor
        430;20160223;    9;   0.1;   8;   0;   0;eor
        430;20160224;    9;   0.5;   8;   0;   0;eor
        430;20160225;    9;   1.0;   8;   0;   0;eor
        430;20160226;    9;   0.0;   8;   0;   0;eor
        430;20160227;    9;   0.0;   0;   0;   0;eor
        430;20160228;    9;   0.0;   0;   0;   0;eor
        430;20160229;    9;   0.0;   7;   0;   0;eor
        430;20160301;    9;   0.0;   8;   0;   0;eor
        430;20160302;    9;   0.4;   6;   0;   0;eor
        430;20160303;    9;   0.0;   0;   0;   0;eor
        430;20160304;    9;   0.0;   0;   0;   0;eor
        430;20160305;    9;   1.9;   6;   0;   0;eor
        430;20160306;    9;   4.7;   6;   0;   0;eor
        430;20160307;    9;   0.3;   8;   0;   0;eor
        430;20160308;    9;   0.0;   0;   0;   0;eor
        430;20160309;    9;   0.0;   6;   0;   0;eor
        430;20160310;    9;   0.0;   6;   0;   0;eor
        430;20160311;    9;   0.0;   6;   0;   0;eor
        430;20160312;    9;   0.0;   6;   0;   0;eor
        430;20160313;    9;   0.0;   0;   0;   0;eor
        430;20160314;    9;   0.6;   6;   0;   0;eor
        430;20160315;    9;   0.0;   0;   0;   0;eor
        430;20160316;    9;   0.0;   0;   0;   0;eor
        430;20160317;    9;   0.0;   6;   0;   0;eor
        430;20160318;    9;   0.1;   6;   0;   0;eor
        430;20160319;    9;   0.0;   6;   0;   0;eor
        430;20160320;    9;   0.3;   6;   0;   0;eor
        430;20160321;    9;   1.4;   6;   0;   0;eor
        430;20160322;    9;   1.8;   6;   0;   0;eor
        430;20160323;    9;   0.6;   6;   0;   0;eor
        430;20160324;    9;   0.5;   6;   0;   0;eor
        430;20160325;    9;   2.3;   6;   0;   0;eor
        430;20160326;    9;   0.0;   0;   0;   0;eor
        430;20160327;    9;   0.0;   6;   0;   0;eor
        430;20160328;    9;   5.3;   6;   0;   0;eor
        430;20160329;    9;   4.7;   6;   0;   0;eor
        430;20160330;    9;   0.6;   6;   0;   0;eor
        430;20160331;    9;   0.0;   6;   0;   0;eor
        430;20160401;    9;   0.0;   0;   0;   0;eor
        430;20160402;    9;   0.0;   0;   0;   0;eor
        430;20160403;    9;   0.0;   0;   0;   0;eor
        430;20160404;    9;   0.0;   0;   0;   0;eor
        430;20160405;    9;   0.0;   6;   0;   0;eor
        430;20160406;    9;   0.0;   6;   0;   0;eor
        430;20160407;    9;   0.0;   6;   0;   0;eor
        430;20160408;    9;   0.0;   0;   0;   0;eor
        430;20160409;    9;   0.0;   0;   0;   0;eor
        430;20160410;    9;   0.0;   6;   0;   0;eor
        430;20160411;    9;   0.0;   6;   0;   0;eor
        430;20160412;    9;   0.1;   6;   0;   0;eor
        430;20160413;    9;   8.4;   6;   0;   0;eor
        430;20160414;    9;   3.0;   6;   0;   0;eor
        430;20160415;    9;   8.4;   6;   0;   0;eor
        430;20160416;    9;   1.4;   6;   0;   0;eor
        430;20160417;    9;   0.3;   6;   0;   0;eor
        430;20160418;    9;   0.0;   6;   0;   0;eor
        430;20160419;    9;   0.0;   6;   0;   0;eor
        430;20160420;    9;   0.0;   0;   0;   0;eor
        430;20160421;    9;   0.0;   0;   0;   0;eor
        430;20160422;    9;   0.0;   0;   0;   0;eor
        430;20160423;    9;   0.0;   6;   0;   0;eor
        430;20160424;    9;   1.0;   8;   0;   0;eor
        430;20160425;    9;   3.5;   6;   0;   0;eor
        430;20160426;    9;   1.3;   6;   0;   0;eor
        430;20160427;    9;   1.1;   8;   0;   0;eor
        430;20160428;    9;   2.5;   8;   0;   0;eor
        430;20160429;    9;   0.0;   0;   0;   0;eor
        430;20160430;    9;   0.0;   0;   0;   0;eor
        430;20160501;    9;   0.0;   0;   0;   0;eor
        430;20160502;    9;   0.0;   0;   0;   0;eor
        430;20160503;    9;   0.0;   6;   0;   0;eor
        430;20160504;    9;   0.0;   6;   0;   0;eor
        430;20160505;    9;   0.0;   0;   0;   0;eor
        430;20160506;    9;   0.0;   0;   0;   0;eor
        430;20160507;    9;   0.0;   0;   0;   0;eor
        430;20160508;    9;   0.0;   0;   0;   0;eor
        430;20160509;    9;   0.0;   0;   0;   0;eor
        430;20160510;    9;   0.0;   0;   0;   0;eor
        430;20160511;    9;   0.0;   0;   0;   0;eor
        430;20160512;    9;   0.4;   6;   0;   0;eor
        430;20160513;    9;   0.0;   0;   0;   0;eor
        430;20160514;    9;   0.3;   6;   0;   0;eor
        430;20160515;    9;   1.1;   8;   0;   0;eor
        430;20160516;    9;   0.1;   6;   0;   0;eor
        430;20160517;    9;   0.5;   6;   0;   0;eor
        430;20160518;    9;   0.0;   0;   0;   0;eor
        430;20160519;    9;   0.0;   0;   0;   0;eor
        430;20160520;    9;   0.0;   6;   0;   0;eor
        430;20160521;    9;   0.0;   0;   0;   0;eor
        430;20160522;    9;   0.0;   0;   0;   0;eor
        430;20160523;    9;  11.6;   6;   0;   0;eor
        430;20160524;    9;   0.0;   6;   0;   0;eor
        430;20160525;    9;   0.5;   6;   0;   0;eor
        430;20160526;    9;   0.0;   0;   0;   0;eor
        430;20160527;    9;   0.0;   0;   0;   0;eor
        430;20160528;    9;   0.0;   0;   0;   0;eor
        430;20160529;    9;   1.9;   6;   0;   0;eor
        430;20160530;    9;   6.6;   6;   0;   0;eor
        430;20160531;    9;   3.3;   6;   0;   0;eor
        430;20160601;    9;   7.6;   6;   0;   0;eor
        430;20160602;    9;   1.1;   6;   0;   0;eor
        430;20160603;    9;   0.0;   0;   0;   0;eor
        430;20160604;    9;  13.5;   6;   0;   0;eor
        430;20160605;    9;   0.1;   6;   0;   0;eor
        430;20160606;    9;   0.0;   0;   0;   0;eor
        430;20160607;    9;   0.0;   0;   0;   0;eor
        430;20160608;    9;   0.0;   0;   0;   0;eor
        430;20160609;    9;   0.0;   6;   0;   0;eor
        430;20160610;    9;   0.0;   0;   0;   0;eor
        430;20160611;    9;   0.0;   0;   0;   0;eor
        430;20160612;    9;   0.7;   6;   0;   0;eor
        430;20160613;    9;   0.7;   6;   0;   0;eor
        430;20160614;    9;   1.5;   6;   0;   0;eor
        430;20160615;    9;   8.6;   6;   0;   0;eor
        430;20160616;    9;   7.6;   6;   0;   0;eor
        430;20160617;    9;  15.0;   6;   0;   0;eor
        430;20160618;    9;   0.4;   6;   0;   0;eor
        430;20160619;    9;   0.0;   0;   0;   0;eor
        430;20160620;    9;   0.2;   6;   0;   0;eor
        430;20160621;    9;   0.2;   6;   0;   0;eor
        430;20160622;    9;   0.0;   0;   0;   0;eor
        430;20160623;    9;   0.0;   0;   0;   0;eor
        430;20160624;    9;   0.0;   0;   0;   0;eor
        430;20160625;    9;   8.4;   6;   0;   0;eor
        430;20160626;    9;   0.0;   0;   0;   0;eor
        430;20160627;    9;   0.0;   6;   0;   0;eor
        430;20160628;    9;   2.1;   6;   0;   0;eor
        430;20160629;    9;   0.0;   6;   0;   0;eor
        430;20160630;    9;   0.0;   0;   0;   0;eor
        430;20160701;    9;   0.0;   6;   0;   0;eor
        430;20160702;    9;   0.2;   6;   0;   0;eor
        430;20160703;    9;   0.0;   0;   0;   0;eor
        430;20160704;    9;   0.0;   0;   0;   0;eor
        430;20160705;    9;   0.3;   6;   0;   0;eor
        430;20160706;    9;   1.6;   6;   0;   0;eor
        430;20160707;    9;   0.0;   0;   0;   0;eor
        430;20160708;    9;   2.0;   6;   0;   0;eor
        430;20160709;    9;   0.0;   6;   0;   0;eor
        430;20160710;    9;   0.0;   0;   0;   0;eor
        430;20160711;    9;   0.0;   6;   0;   0;eor
        430;20160712;    9;   0.0;   0;   0;   0;eor
        430;20160713;    9;   9.6;   6;   0;   0;eor
        430;20160714;    9;   0.2;   6;   0;   0;eor
        430;20160715;    9;   0.0;   6;   0;   0;eor
        430;20160716;    9;   0.2;   6;   0;   0;eor
        430;20160717;    9;   0.6;   6;   0;   0;eor
        430;20160718;    9;   0.0;   6;   0;   0;eor
        430;20160719;    9;   0.0;   0;   0;   0;eor
        430;20160720;    9;   0.0;   0;   0;   0;eor
        430;20160721;    9;   0.1;   6;   0;   0;eor
        430;20160722;    9;   0.0;   0;   0;   0;eor
        430;20160723;    9;   0.0;   0;   0;   0;eor
        430;20160724;    9;   0.0;   0;   0;   0;eor
        430;20160725;    9;   0.0;   0;   0;   0;eor
        430;20160726;    9;   0.0;   0;   0;   0;eor
        430;20160727;    9;   7.1;   6;   0;   0;eor
        430;20160728;    9;   5.0;   6;   0;   0;eor
        430;20160729;    9;   0.0;   6;   0;   0;eor
        430;20160730;    9;   0.0;   6;   0;   0;eor
        430;20160731;    9;   3.0;   6;   0;   0;eor
        430;20160801;    9;   0.0;   6;   0;   0;eor
        430;20160802;    9;   2.9;   6;   0;   0;eor
        430;20160803;    9;   0.0;   6;   0;   0;eor
        430;20160804;    9;  11.0;   6;   0;   0;eor
        430;20160805;    9;   0.0;   6;   0;   0;eor
        430;20160806;    9;   2.9;   6;   0;   0;eor
        430;20160807;    9;   0.0;   6;   0;   0;eor
        430;20160808;    9;   0.0;   6;   0;   0;eor
        430;20160809;    9;   0.0;   0;   0;   0;eor
        430;20160810;    9;   0.1;   6;   0;   0;eor
        430;20160811;    9;   0.0;   6;   0;   0;eor
        430;20160812;    9;   0.4;   6;   0;   0;eor
        430;20160813;    9;   0.0;   0;   0;   0;eor
        430;20160814;    9;   0.0;   0;   0;   0;eor
        430;20160815;    9;   0.0;   0;   0;   0;eor
        430;20160816;    9;   0.3;   6;   0;   0;eor
        430;20160817;    9;   0.0;   0;   0;   0;eor
        430;20160818;    9;   0.0;   6;   0;   0;eor
        430;20160819;    9;   3.8;   6;   0;   0;eor
        430;20160820;    9;   8.2;   6;   0;   0;eor
        430;20160821;    9;   1.9;   6;   0;   0;eor
        430;20160822;    9;   0.0;   6;   0;   0;eor
        430;20160823;    9;   0.0;   6;   0;   0;eor
        430;20160824;    9;   0.0;   0;   0;   0;eor
