Migrationshintergrund in Wien gemeldeter Personen nach Geschlecht und Wiener Zaehlbezirk|Migration background of residents in Vienna by sex and Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_ROU;POP_HUN;POP_SYR;POP_RUS;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;92300;92303;2;1819;31;21;40;16;13;13;10;1;3;123;1548;20080101
AT1;AT13;AT130;92300;92304;2;4036;108;103;54;93;152;42;41;1;16;365;3061;20080101
AT1;AT13;AT130;92300;92305;2;4529;98;134;95;98;73;40;36;0;16;418;3521;20080101
AT1;AT13;AT130;92300;92306;2;450;13;3;12;11;5;6;1;0;0;26;373;20080101
AT1;AT13;AT130;92300;92307;2;4387;189;139;67;90;82;40;26;2;13;437;3302;20080101
AT1;AT13;AT130;92300;92308;2;2246;56;42;42;34;20;18;20;2;7;177;1828;20080101
AT1;AT13;AT130;92300;92309;2;3653;62;37;114;33;43;32;24;2;9;290;3007;20080101
AT1;AT13;AT130;92300;92310;2;2814;86;50;53;39;30;21;22;1;7;229;2276;20080101
AT1;AT13;AT130;92300;92311;2;3267;94;50;75;59;57;21;24;1;14;301;2571;20080101
AT1;AT13;AT130;92300;92312;2;2889;92;33;77;42;29;17;29;0;8;210;2352;20080101
AT1;AT13;AT130;92300;92313;2;2240;12;5;78;20;9;11;8;0;7;168;1922;20080101
AT1;AT13;AT130;92300;92314;2;2486;41;22;108;34;12;11;12;0;7;158;2081;20080101
AT1;AT13;AT130;92300;92315;2;1085;8;1;49;13;4;8;8;0;3;82;909;20080101
AT1;AT13;AT130;92300;92316;2;1179;16;17;43;14;4;6;11;2;4;137;925;20080101
AT1;AT13;AT130;92300;92317;2;121;12;2;6;3;0;1;1;0;0;13;83;20080101
AT1;AT13;AT130;92300;92318;2;2986;43;66;41;57;23;17;19;0;2;171;2547;20080101
AT1;AT13;AT130;92300;92319;2;5275;77;78;113;132;39;38;58;4;21;456;4259;20080101
AT1;AT13;AT130;92300;92399;2;45;0;0;0;1;2;0;0;0;0;2;40;20080101
AT1;AT13;AT130;90100;90101;1;1945;44;12;98;30;12;19;32;1;29;352;1316;20080101
AT1;AT13;AT130;90100;90102;1;744;20;1;40;9;7;5;4;1;9;154;494;20080101
AT1;AT13;AT130;90100;90103;1;1020;37;16;52;8;8;14;14;5;16;189;661;20080101
AT1;AT13;AT130;90100;90104;1;777;19;9;33;7;10;7;8;0;4;124;556;20080101
AT1;AT13;AT130;90100;90105;1;1057;28;10;47;10;3;8;5;2;12;190;742;20080101
AT1;AT13;AT130;90100;90106;1;1274;17;5;65;7;12;6;8;2;9;199;944;20080101
AT1;AT13;AT130;90100;90107;1;1313;23;16;44;7;10;14;25;3;4;289;878;20080101
AT1;AT13;AT130;90100;90199;1;3;0;1;0;0;0;0;0;0;0;0;2;20080101
AT1;AT13;AT130;90200;90201;1;3947;171;208;46;61;107;17;22;5;54;525;2731;20080101
AT1;AT13;AT130;90200;90202;1;5741;699;469;148;208;237;74;40;4;47;1010;2805;20080101
AT1;AT13;AT130;90200;90203;1;6103;365;253;218;141;111;64;46;4;39;966;3896;20080101
AT1;AT13;AT130;90200;90204;1;8221;521;272;260;151;194;71;73;6;122;2233;4318;20080101
AT1;AT13;AT130;90200;90205;1;4335;227;134;156;194;91;39;37;1;55;867;2534;20080101
AT1;AT13;AT130;90200;90206;1;3042;147;104;95;113;41;32;15;4;8;349;2134;20080101
AT1;AT13;AT130;90200;90207;1;6681;818;461;179;252;228;102;55;6;62;1317;3201;20080101
AT1;AT13;AT130;90200;90208;1;806;28;16;11;4;8;3;7;1;3;76;649;20080101
AT1;AT13;AT130;90200;90209;1;7063;524;514;83;165;150;94;43;7;48;979;4456;20080101
AT1;AT13;AT130;90200;90210;1;2;0;0;0;0;0;0;0;0;0;2;0;20080101
AT1;AT13;AT130;90200;90299;1;33;0;2;0;1;0;1;0;0;1;7;21;20080101
AT1;AT13;AT130;90300;90301;1;5247;256;142;220;153;86;38;47;6;23;741;3535;20080101
AT1;AT13;AT130;90300;90302;1;3891;132;61;156;54;52;30;30;4;28;451;2893;20080101
AT1;AT13;AT130;90300;90303;1;2759;82;37;153;31;35;14;33;1;31;443;1899;20080101
AT1;AT13;AT130;90300;90304;1;5035;420;202;171;206;175;50;58;8;34;930;2781;20080101
AT1;AT13;AT130;90300;90305;1;3636;177;116;128;106;73;54;29;3;14;523;2413;20080101
AT1;AT13;AT130;90300;90306;1;6899;417;359;160;157;171;75;51;7;15;942;4545;20080101
AT1;AT13;AT130;90300;90307;1;2072;136;136;39;74;38;27;22;1;13;308;1278;20080101
AT1;AT13;AT130;90300;90308;1;859;8;8;25;1;3;2;5;1;0;74;732;20080101
AT1;AT13;AT130;90300;90309;1;3977;145;54;163;67;64;26;32;2;16;502;2906;20080101
AT1;AT13;AT130;90300;90310;1;3771;300;298;76;110;113;40;51;2;13;575;2193;20080101
AT1;AT13;AT130;90300;90311;1;1132;76;52;16;33;15;5;7;2;1;133;792;20080101
AT1;AT13;AT130;90300;90399;1;13;3;1;0;0;1;0;0;0;0;3;5;20080101
AT1;AT13;AT130;90400;90401;1;1073;31;20;61;23;14;22;10;1;32;204;655;20080101
AT1;AT13;AT130;90400;90402;1;4492;212;99;237;91;66;44;42;1;24;769;2907;20080101
AT1;AT13;AT130;90400;90403;1;5543;248;99;234;87;80;45;58;7;39;913;3733;20080101
AT1;AT13;AT130;90400;90404;1;3046;141;93;134;38;48;32;30;5;14;439;2072;20080101
AT1;AT13;AT130;90500;90501;1;5386;298;192;225;116;111;39;49;1;22;763;3570;20080101
AT1;AT13;AT130;90500;90502;1;9265;740;659;226;263;269;82;66;14;58;1513;5375;20080101
AT1;AT13;AT130;90500;90503;1;7772;806;601;219;247;273;78;66;11;41;1365;4065;20080101
AT1;AT13;AT130;90500;90504;1;2974;170;118;121;85;98;34;30;5;14;582;1717;20080101
AT1;AT13;AT130;90500;90599;1;12;1;2;0;0;0;0;0;0;0;3;6;20080101
AT1;AT13;AT130;90600;90601;1;3615;124;65;171;70;53;20;50;2;10;544;2506;20080101
AT1;AT13;AT130;90600;90602;1;4142;194;159;148;99;90;36;32;7;22;782;2573;20080101
AT1;AT13;AT130;90600;90603;1;6351;237;188;276;145;119;48;56;6;15;938;4323;20080101
AT1;AT13;AT130;90600;90699;1;10;0;2;0;0;0;0;0;0;0;5;3;20080101
AT1;AT13;AT130;90700;90701;1;2587;127;65;143;41;37;12;16;6;17;353;1770;20080101
AT1;AT13;AT130;90700;90702;1;1237;25;20;65;19;14;9;12;1;2;166;904;20080101
AT1;AT13;AT130;90700;90703;1;2094;86;41;97;31;40;25;15;0;8;303;1448;20080101
AT1;AT13;AT130;90700;90704;1;4488;193;137;196;92;91;37;23;2;14;694;3009;20080101
AT1;AT13;AT130;90700;90705;1;3750;302;125;137;98;88;35;34;12;19;624;2276;20080101
AT1;AT13;AT130;90700;90799;1;20;1;0;1;0;2;1;0;1;0;3;11;20080101
AT1;AT13;AT130;90800;90801;1;2723;123;47;112;45;40;106;31;4;29;555;1631;20080101
AT1;AT13;AT130;90800;90802;1;5112;163;91;274;67;83;28;42;11;22;780;3551;20080101
AT1;AT13;AT130;90800;90803;1;3571;153;69;161;71;54;32;32;3;39;523;2434;20080101
AT1;AT13;AT130;90800;90899;1;3;1;0;0;0;0;0;0;0;0;0;2;20080101
AT1;AT13;AT130;90900;90901;1;3896;220;110;149;57;97;37;27;6;14;601;2578;20080101
AT1;AT13;AT130;90900;90902;1;5282;231;80;230;123;93;21;51;3;73;945;3432;20080101
AT1;AT13;AT130;90900;90903;1;1980;114;96;82;70;29;22;35;0;5;311;1216;20080101
AT1;AT13;AT130;90900;90904;1;4242;235;121;183;95;131;24;30;10;60;708;2645;20080101
AT1;AT13;AT130;90900;90905;1;2408;42;35;132;27;26;16;20;2;14;398;1696;20080101
AT1;AT13;AT130;90900;90906;1;857;23;13;44;12;8;2;6;3;3;146;597;20080101
AT1;AT13;AT130;90900;90999;1;9;0;0;0;1;0;0;0;0;0;2;6;20080101
AT1;AT13;AT130;91000;91001;1;169;28;29;0;11;6;11;0;0;0;30;54;20080101
AT1;AT13;AT130;91000;91002;1;9038;762;966;113;250;329;95;85;6;31;1411;4990;20080101
AT1;AT13;AT130;91000;91003;1;3364;247;294;44;74;126;29;28;4;4;438;2076;20080101
AT1;AT13;AT130;91000;91004;1;3574;414;393;63;139;170;59;27;8;14;587;1700;20080101
AT1;AT13;AT130;91000;91005;1;8355;829;986;94;221;366;116;57;5;35;1150;4496;20080101
AT1;AT13;AT130;91000;91006;1;5687;685;834;70;225;340;67;35;10;27;919;2475;20080101
AT1;AT13;AT130;91000;91007;1;5397;372;352;94;183;198;57;44;8;8;638;3443;20080101
AT1;AT13;AT130;91000;91008;1;4385;419;468;73;149;205;67;44;4;58;715;2183;20080101
AT1;AT13;AT130;91000;91009;1;2183;113;125;18;32;69;16;15;2;2;208;1583;20080101
AT1;AT13;AT130;91000;91010;1;7333;418;586;64;105;227;41;27;6;11;678;5170;20080101
AT1;AT13;AT130;91000;91011;1;4249;119;330;36;34;39;7;16;10;13;373;3272;20080101
AT1;AT13;AT130;91000;91012;1;1091;33;24;27;24;48;13;4;0;2;155;761;20080101
AT1;AT13;AT130;91000;91013;1;2301;90;60;24;13;20;5;9;0;2;129;1949;20080101
AT1;AT13;AT130;91000;91014;1;1922;51;52;26;14;30;7;5;0;1;118;1618;20080101
AT1;AT13;AT130;91000;91015;1;2274;83;86;26;33;83;15;12;3;5;147;1781;20080101
AT1;AT13;AT130;91000;91016;1;2830;67;47;22;22;27;6;11;2;9;173;2444;20080101
AT1;AT13;AT130;91000;91017;1;442;8;0;5;2;1;0;2;0;0;17;407;20080101
AT1;AT13;AT130;91000;91018;1;1916;35;20;32;32;26;6;4;1;5;129;1626;20080101
AT1;AT13;AT130;91000;91019;1;1223;52;13;19;8;17;5;14;0;3;85;1007;20080101
AT1;AT13;AT130;91000;91020;1;4338;57;231;36;35;33;30;18;5;2;277;3614;20080101
AT1;AT13;AT130;91000;91021;1;3014;48;80;28;48;29;17;13;3;3;197;2548;20080101
AT1;AT13;AT130;91000;91022;1;3204;270;266;52;140;121;75;36;6;26;632;1580;20080101
AT1;AT13;AT130;91000;91023;1;4304;355;384;62;79;142;70;49;2;13;656;2492;20080101
AT1;AT13;AT130;91000;91099;1;28;0;1;2;3;1;0;0;0;0;5;16;20080101
AT1;AT13;AT130;91100;91101;1;569;14;9;27;5;9;6;8;0;0;82;409;20080101
AT1;AT13;AT130;91100;91102;1;6252;464;466;86;105;175;67;36;4;33;801;4015;20080101
AT1;AT13;AT130;91100;91103;1;7621;616;648;102;247;245;132;57;13;19;1015;4527;20080101
AT1;AT13;AT130;91100;91104;1;2195;150;144;24;25;61;6;25;0;11;218;1531;20080101
AT1;AT13;AT130;91100;91105;1;4822;155;219;50;60;87;47;32;3;5;362;3802;20080101
AT1;AT13;AT130;91100;91106;1;76;6;4;0;0;4;3;1;0;0;7;51;20080101
AT1;AT13;AT130;91100;91107;1;2956;101;141;33;29;42;43;27;1;3;214;2322;20080101
AT1;AT13;AT130;91100;91108;1;408;2;5;8;6;10;1;0;0;0;23;353;20080101
AT1;AT13;AT130;91100;91109;1;1023;22;6;23;13;21;15;11;0;3;69;840;20080101
AT1;AT13;AT130;91100;91110;1;11113;335;530;139;211;250;166;58;6;34;866;8518;20080101
AT1;AT13;AT130;91100;91111;1;2603;89;93;31;39;38;47;256;5;153;623;1229;20080101
AT1;AT13;AT130;91100;91112;1;219;4;2;2;0;6;3;2;1;3;107;89;20080101
AT1;AT13;AT130;91100;91113;1;1919;52;39;43;60;22;11;17;1;9;175;1490;20080101
AT1;AT13;AT130;91100;91199;1;9;1;0;0;0;0;0;0;0;0;0;8;20080101
AT1;AT13;AT130;91200;91201;1;1959;162;133;48;72;78;27;19;2;11;376;1031;20080101
AT1;AT13;AT130;91200;91202;1;8221;731;558;114;296;327;89;44;8;33;1240;4781;20080101
AT1;AT13;AT130;91200;91203;1;2412;132;212;21;38;46;15;6;0;18;292;1632;20080101
AT1;AT13;AT130;91200;91204;1;3922;379;259;71;125;178;70;26;2;12;601;2199;20080101
AT1;AT13;AT130;91200;91205;1;3774;278;304;70;87;131;34;27;1;10;512;2320;20080101
AT1;AT13;AT130;91200;91206;1;4094;429;211;123;164;173;36;30;9;14;603;2302;20080101
AT1;AT13;AT130;91200;91207;1;2933;112;168;42;35;47;13;11;1;1;301;2202;20080101
AT1;AT13;AT130;91200;91208;1;2027;178;139;35;37;94;16;12;1;6;240;1269;20080101
AT1;AT13;AT130;91200;91209;1;3732;113;251;32;35;68;15;16;10;4;575;2613;20080101
AT1;AT13;AT130;91200;91210;1;3815;145;172;69;71;131;32;21;7;6;470;2691;20080101
AT1;AT13;AT130;91200;91211;1;4138;94;87;107;50;45;26;17;0;8;333;3371;20080101
AT1;AT13;AT130;91200;91299;1;18;2;1;0;0;0;0;0;0;0;4;11;20080101
AT1;AT13;AT130;91300;91301;1;200;5;0;4;0;3;1;1;1;0;17;168;20080101
AT1;AT13;AT130;91300;91302;1;2685;49;29;158;29;10;10;21;1;25;319;2034;20080101
AT1;AT13;AT130;91300;91303;1;3907;105;36;176;57;45;26;31;2;14;421;2994;20080101
AT1;AT13;AT130;91300;91304;1;4365;72;43;148;69;21;21;42;2;9;410;3528;20080101
AT1;AT13;AT130;91300;91305;1;1912;39;14;77;17;13;17;14;1;4;163;1553;20080101
AT1;AT13;AT130;91300;91306;1;1093;19;6;37;26;8;5;5;1;3;91;892;20080101
AT1;AT13;AT130;91300;91307;1;1392;24;32;26;12;15;8;15;1;6;132;1121;20080101
AT1;AT13;AT130;91300;91308;1;2911;65;21;83;27;22;16;18;4;15;254;2386;20080101
AT1;AT13;AT130;91300;91309;1;2336;46;40;33;20;15;15;18;0;28;214;1907;20080101
AT1;AT13;AT130;91300;91310;1;41;1;2;0;0;2;0;1;0;0;3;32;20080101
AT1;AT13;AT130;91300;91311;1;2035;4;2;68;13;2;4;9;2;6;102;1823;20080101
AT1;AT13;AT130;91300;91399;1;34;0;0;3;0;1;0;0;0;0;1;29;20080101
AT1;AT13;AT130;91400;91401;1;3105;215;124;60;103;92;11;16;3;10;342;2129;20080101
AT1;AT13;AT130;91400;91402;1;4097;468;336;82;170;192;58;26;5;10;637;2113;20080101
AT1;AT13;AT130;91400;91403;1;3884;172;109;111;79;68;36;28;0;11;428;2842;20080101
AT1;AT13;AT130;91400;91404;1;8810;663;367;147;225;308;83;46;10;23;986;5952;20080101
AT1;AT13;AT130;91400;91405;1;1904;43;61;36;16;22;9;4;3;5;105;1600;20080101
AT1;AT13;AT130;91400;91406;1;5330;259;152;108;93;119;47;31;2;12;574;3933;20080101
AT1;AT13;AT130;91400;91407;1;1340;71;66;10;16;40;7;4;0;6;113;1007;20080101
AT1;AT13;AT130;91400;91408;1;1766;42;21;25;12;27;6;9;1;1;121;1501;20080101
AT1;AT13;AT130;91400;91409;1;149;2;3;5;2;1;0;1;0;0;16;119;20080101
AT1;AT13;AT130;91400;91410;1;3333;69;50;84;39;22;24;11;1;0;272;2761;20080101
AT1;AT13;AT130;91400;91411;1;2965;16;10;90;21;4;10;16;1;6;202;2589;20080101
AT1;AT13;AT130;91400;91412;1;2702;36;26;62;23;21;9;12;2;1;153;2357;20080101
AT1;AT13;AT130;91400;91499;1;32;0;1;3;0;0;0;0;0;0;2;26;20080101
AT1;AT13;AT130;91500;91501;1;4915;382;395;106;136;154;56;41;7;14;584;3040;20080101
AT1;AT13;AT130;91500;91502;1;4790;599;465;91;257;241;54;61;8;11;895;2108;20080101
AT1;AT13;AT130;91500;91503;1;5723;688;466;144;200;294;96;58;13;54;1153;2557;20080101
AT1;AT13;AT130;91500;91504;1;3462;407;300;60;134;174;53;26;3;27;697;1581;20080101
AT1;AT13;AT130;91500;91505;1;5044;402;363;98;127;199;77;59;17;21;820;2861;20080101
AT1;AT13;AT130;91500;91506;1;6780;897;588;117;292;319;115;33;6;23;1004;3386;20080101
AT1;AT13;AT130;91500;91507;1;3918;256;250;72;129;115;29;32;1;11;403;2620;20080101
AT1;AT13;AT130;91500;91599;1;27;8;4;0;1;1;0;0;0;0;10;3;20080101
AT1;AT13;AT130;91600;91601;1;6366;656;718;110;176;287;78;38;10;13;1060;3220;20080101
AT1;AT13;AT130;91600;91602;1;4070;552;415;83;215;211;77;37;3;14;717;1746;20080101
AT1;AT13;AT130;91600;91603;1;5602;382;445;73;118;142;32;25;2;22;616;3745;20080101
AT1;AT13;AT130;91600;91604;1;3805;300;258;65;117;133;45;21;7;4;483;2372;20080101
AT1;AT13;AT130;91600;91605;1;7266;800;445;176;274;307;73;41;5;9;1002;4134;20080101
AT1;AT13;AT130;91600;91606;1;4774;316;300;76;108;133;30;20;5;4;520;3262;20080101
AT1;AT13;AT130;91600;91607;1;4550;345;290;54;139;135;27;18;2;13;509;3018;20080101
AT1;AT13;AT130;91600;91608;1;1468;28;32;24;10;11;6;10;1;1;78;1267;20080101
AT1;AT13;AT130;91600;91609;1;2354;13;8;60;11;17;1;9;3;6;106;2120;20080101
AT1;AT13;AT130;91600;91610;1;5279;839;734;91;241;254;69;23;4;19;948;2057;20080101
AT1;AT13;AT130;91600;91699;1;20;0;0;0;1;0;0;0;0;0;4;15;20080101
AT1;AT13;AT130;91700;91701;1;5064;595;315;117;226;163;63;29;9;16;788;2743;20080101
AT1;AT13;AT130;91700;91702;1;6683;756;453;158;232;262;62;29;2;43;1080;3606;20080101
AT1;AT13;AT130;91700;91703;1;8356;842;437;171;256;315;82;59;6;17;1183;4988;20080101
AT1;AT13;AT130;91700;91704;1;1499;28;8;52;15;20;7;10;0;4;112;1243;20080101
AT1;AT13;AT130;91700;91705;1;2541;59;30;66;22;15;10;13;1;9;207;2109;20080101
AT1;AT13;AT130;91700;91706;1;1068;16;8;34;11;9;2;10;2;6;111;859;20080101
AT1;AT13;AT130;91700;91799;1;70;5;7;1;1;0;0;1;0;0;10;45;20080101
AT1;AT13;AT130;91800;91801;1;868;9;7;55;7;0;2;6;1;13;125;643;20080101
AT1;AT13;AT130;91800;91802;1;6306;324;222;244;138;111;37;53;11;30;838;4298;20080101
AT1;AT13;AT130;91800;91803;1;6921;648;349;194;236;192;127;49;3;25;1059;4039;20080101
AT1;AT13;AT130;91800;91804;1;4096;121;42;151;62;48;28;36;8;19;422;3159;20080101
AT1;AT13;AT130;91800;91805;1;3769;56;14;188;21;15;11;42;7;33;496;2886;20080101
AT1;AT13;AT130;91800;91899;1;22;1;0;3;2;1;0;0;0;0;2;13;20080101
AT1;AT13;AT130;91900;91901;1;2621;45;41;102;32;16;20;31;8;13;397;1916;20080101
AT1;AT13;AT130;91900;91902;1;4300;214;163;61;54;58;22;32;5;11;622;3058;20080101
AT1;AT13;AT130;91900;91903;1;134;3;14;1;1;0;2;0;1;0;20;92;20080101
AT1;AT13;AT130;91900;91904;1;5870;207;179;222;104;58;32;55;5;44;880;4084;20080101
AT1;AT13;AT130;91900;91905;1;2997;69;40;141;19;30;19;23;9;18;447;2182;20080101
AT1;AT13;AT130;91900;91906;1;2367;23;13;92;14;15;7;23;4;22;359;1795;20080101
AT1;AT13;AT130;91900;91907;1;1293;15;6;53;12;6;7;8;0;9;145;1032;20080101
AT1;AT13;AT130;91900;91908;1;5622;150;99;152;102;44;20;35;10;18;600;4392;20080101
AT1;AT13;AT130;91900;91909;1;1856;32;49;80;30;32;16;21;5;20;390;1181;20080101
AT1;AT13;AT130;91900;91910;1;3684;38;36;149;21;28;15;36;4;31;400;2926;20080101
AT1;AT13;AT130;91900;91999;1;19;0;0;0;1;0;2;0;0;0;2;14;20080101
AT1;AT13;AT130;92000;92001;1;3550;198;233;40;57;105;17;15;4;8;433;2440;20080101
AT1;AT13;AT130;92000;92002;1;7518;756;811;92;208;247;80;38;11;54;1151;4070;20080101
AT1;AT13;AT130;92000;92003;1;6524;633;751;123;166;251;63;53;3;31;958;3492;20080101
AT1;AT13;AT130;92000;92004;1;4336;222;229;76;111;86;33;28;11;14;726;2800;20080101
AT1;AT13;AT130;92000;92005;1;5603;602;614;113;188;200;121;59;3;29;1020;2654;20080101
AT1;AT13;AT130;92000;92006;1;4024;211;372;56;56;77;43;22;5;34;528;2620;20080101
AT1;AT13;AT130;92000;92007;1;5629;295;418;63;126;143;48;48;17;59;666;3746;20080101
AT1;AT13;AT130;92000;92008;1;2665;282;261;40;91;106;18;5;1;15;395;1451;20080101
AT1;AT13;AT130;92000;92099;1;12;4;0;0;0;0;0;0;0;0;3;5;20080101
AT1;AT13;AT130;92100;92101;1;649;18;3;7;3;4;3;1;0;0;16;594;20080101
AT1;AT13;AT130;92100;92102;1;3111;56;22;43;89;46;13;18;2;9;260;2553;20080101
AT1;AT13;AT130;92100;92103;1;2670;30;26;36;41;15;9;17;1;4;195;2296;20080101
AT1;AT13;AT130;92100;92104;1;1931;35;21;23;14;9;27;9;2;0;119;1672;20080101
AT1;AT13;AT130;92100;92105;1;8330;233;368;83;86;82;64;20;5;17;764;6608;20080101
AT1;AT13;AT130;92100;92106;1;418;43;3;3;2;13;0;3;0;4;31;316;20080101
AT1;AT13;AT130;92100;92107;1;1588;55;42;37;27;21;27;9;0;6;159;1205;20080101
AT1;AT13;AT130;92100;92108;1;1056;16;24;10;19;10;4;4;0;2;62;905;20080101
AT1;AT13;AT130;92100;92109;1;3357;57;53;54;91;26;21;13;13;10;258;2761;20080101
AT1;AT13;AT130;92100;92110;1;2549;85;71;31;38;47;14;5;0;11;222;2025;20080101
AT1;AT13;AT130;92100;92111;1;2234;58;38;38;64;38;17;10;0;22;285;1664;20080101
AT1;AT13;AT130;92100;92112;1;3254;85;222;26;25;28;24;10;6;29;319;2480;20080101
AT1;AT13;AT130;92100;92113;1;1565;34;9;30;14;13;9;7;0;4;101;1344;20080101
AT1;AT13;AT130;92100;92114;1;2355;50;58;16;16;22;11;12;0;4;160;2006;20080101
AT1;AT13;AT130;92100;92115;1;1752;28;31;30;35;15;8;22;0;0;126;1457;20080101
AT1;AT13;AT130;92100;92116;1;1589;11;5;21;12;2;11;6;0;1;53;1467;20080101
AT1;AT13;AT130;92100;92117;1;3160;121;181;44;39;46;19;15;0;10;289;2396;20080101
AT1;AT13;AT130;92100;92118;1;3324;168;146;50;52;79;35;23;5;24;336;2406;20080101
AT1;AT13;AT130;92100;92119;1;1564;62;38;10;28;25;7;7;0;4;169;1214;20080101
AT1;AT13;AT130;92100;92120;1;740;52;31;16;26;39;3;3;1;2;109;458;20080101
AT1;AT13;AT130;92100;92121;1;3141;217;100;36;81;69;33;47;0;9;459;2090;20080101
AT1;AT13;AT130;92100;92122;1;3809;113;156;58;94;50;33;34;2;19;555;2695;20080101
AT1;AT13;AT130;92100;92123;1;4699;264;156;87;158;89;53;39;5;58;649;3141;20080101
AT1;AT13;AT130;92100;92124;1;1399;30;24;19;34;16;14;5;2;0;124;1131;20080101
AT1;AT13;AT130;92100;92125;1;1722;33;26;27;42;19;11;5;1;5;208;1345;20080101
AT1;AT13;AT130;92100;92126;1;3292;83;109;48;60;50;19;27;2;7;321;2566;20080101
AT1;AT13;AT130;92100;92127;1;708;6;6;14;8;1;6;0;0;15;92;560;20080101
AT1;AT13;AT130;92100;92128;1;167;15;16;6;6;7;2;1;0;0;33;81;20080101
AT1;AT13;AT130;92100;92129;1;85;0;0;1;1;0;0;0;0;0;1;82;20080101
AT1;AT13;AT130;92100;92130;1;9;0;0;0;0;0;0;1;0;0;2;6;20080101
AT1;AT13;AT130;92100;92199;1;22;0;0;0;0;0;0;0;0;0;1;21;20080101
AT1;AT13;AT130;92200;92201;1;922;6;24;19;15;3;7;8;1;1;85;753;20080101
AT1;AT13;AT130;92200;92202;1;1400;40;16;20;20;13;11;2;1;1;144;1132;20080101
AT1;AT13;AT130;92200;92203;1;669;23;3;11;3;1;0;4;0;0;54;570;20080101
AT1;AT13;AT130;92200;92204;1;1897;30;24;27;27;7;17;14;3;3;92;1653;20080101
AT1;AT13;AT130;92200;92205;1;2500;23;15;31;38;11;10;10;1;7;156;2198;20080101
AT1;AT13;AT130;92200;92206;1;5405;99;169;68;69;33;21;8;4;6;504;4424;20080101
AT1;AT13;AT130;92200;92207;1;2296;28;5;36;38;10;23;10;3;8;183;1952;20080101
AT1;AT13;AT130;92200;92208;1;6885;212;206;79;163;135;69;21;14;10;1031;4945;20080101
AT1;AT13;AT130;92200;92209;1;6146;145;202;83;97;70;36;28;4;10;691;4780;20080101
AT1;AT13;AT130;92200;92210;1;2537;46;48;35;39;27;37;12;2;9;349;1933;20080101
AT1;AT13;AT130;92200;92211;1;5247;179;126;76;104;72;55;42;4;74;578;3937;20080101
AT1;AT13;AT130;92200;92212;1;1546;60;73;13;30;14;3;13;1;4;227;1108;20080101
AT1;AT13;AT130;92200;92213;1;2782;69;76;36;36;30;13;13;2;10;313;2184;20080101
AT1;AT13;AT130;92200;92214;1;2066;23;23;22;10;7;2;4;0;5;99;1871;20080101
AT1;AT13;AT130;92200;92215;1;3817;107;182;44;51;37;37;21;8;5;334;2991;20080101
AT1;AT13;AT130;92200;92216;1;599;16;11;11;15;9;4;10;0;0;68;455;20080101
AT1;AT13;AT130;92200;92217;1;600;4;7;10;8;2;2;5;0;0;33;529;20080101
AT1;AT13;AT130;92200;92218;1;2273;50;54;22;31;22;11;7;3;8;188;1877;20080101
AT1;AT13;AT130;92200;92219;1;2537;155;117;31;52;46;22;22;3;6;361;1722;20080101
AT1;AT13;AT130;92200;92220;1;1385;32;56;17;13;9;13;9;4;0;172;1060;20080101
AT1;AT13;AT130;92200;92221;1;491;17;3;7;3;3;3;0;0;2;38;415;20080101
AT1;AT13;AT130;92200;92222;1;2897;48;24;32;150;28;23;12;3;38;267;2272;20080101
AT1;AT13;AT130;92200;92223;1;2113;48;26;41;44;20;18;8;0;19;224;1665;20080101
AT1;AT13;AT130;92200;92224;1;2382;25;6;32;81;23;15;9;0;9;197;1985;20080101
AT1;AT13;AT130;92200;92225;1;835;10;4;11;5;2;1;3;0;2;54;743;20080101
AT1;AT13;AT130;92200;92226;1;1826;34;6;32;20;5;6;9;0;7;144;1563;20080101
AT1;AT13;AT130;92200;92227;1;2773;31;6;47;29;17;13;16;2;16;193;2403;20080101
AT1;AT13;AT130;92200;92228;1;1568;30;23;31;22;8;5;14;0;13;146;1276;20080101
AT1;AT13;AT130;92200;92229;1;1613;36;22;23;8;6;4;11;1;10;156;1336;20080101
AT1;AT13;AT130;92200;92230;1;17;0;0;0;0;2;0;0;0;0;4;11;20080101
AT1;AT13;AT130;92200;92231;1;42;2;0;3;0;1;0;0;0;0;2;34;20080101
AT1;AT13;AT130;92200;92232;1;2082;45;28;44;95;78;21;8;5;35;417;1306;20080101
AT1;AT13;AT130;92200;92299;1;49;0;0;2;0;0;0;0;0;0;5;42;20080101
AT1;AT13;AT130;92300;92301;1;1012;46;17;16;23;20;13;10;0;3;110;754;20080101
AT1;AT13;AT130;92300;92302;1;1934;112;39;29;35;60;22;7;3;2;198;1427;20080101
AT1;AT13;AT130;92300;92303;1;1684;19;12;26;8;11;10;12;2;3;128;1453;20080101
AT1;AT13;AT130;92300;92304;1;3410;78;113;38;49;124;24;27;3;6;342;2606;20080101
AT1;AT13;AT130;92300;92305;1;4155;80;129;54;69;68;27;25;2;29;373;3299;20080101
AT1;AT13;AT130;92300;92306;1;417;19;1;13;10;10;0;0;0;0;13;351;20080101
AT1;AT13;AT130;92300;92307;1;3927;156;143;74;58;84;35;26;3;10;382;2956;20080101
